average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
19,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,367.0 ,"Morgan County, UT",,11039,11370,11829,11956,12124,UT,81358,85681,96201,98875,101943
486,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,458.3 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
372,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,356.3 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556,UT,54398,54876,55518,57069,64388
505,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.3 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
431,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,359.7 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213,UT,58786,62768,62937,68106,71835
607,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.4 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
571,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,383.2 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481,UT,72268,77095,80433,84381,87610
26,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,450.1 ,"Emery County, UT",58.0,10359,10206,10006,10003,10012,UT,54086,54569,52877,54213,61893
23,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,383.4 ,"Emery County, UT",58.0,10359,10206,10006,10003,10012,UT,54086,54569,52877,54213,61893
197,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.5 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
183,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.7 ,"Cache County, UT",,119697,122201,124236,126400,128289,UT,51951,57422,55036,60315,63180
67,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.3 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
57,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,356.4 ,"Uintah County, UT",61.0,37791,36264,35228,35405,35734,UT,67561,64184,57355,63631,62541
2049,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,442.8 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
2048,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.6 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437,UT,65549,68404,71396,73619,79941
25,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,440.9 ,"Kane County, UT",57.0,7039,7297,7520,7677,7886,UT,47530,48697,49982,52355,55887
21,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.2 ,"Kane County, UT",57.0,7039,7297,7520,7677,7886,UT,47530,48697,49982,52355,55887
53,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,438.5 ,"Sevier County, UT",60.0,20858,21131,21292,21497,21620,UT,48711,50909,52668,54339,58983
44,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,367.7 ,"Sevier County, UT",60.0,20858,21131,21292,21497,21620,UT,48711,50909,52668,54339,58983
109,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,426.2 ,"Box Elder County, UT",,51826,52975,53977,54906,56046,UT,58380,57875,63624,62689,69380
99,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,375.8 ,"Box Elder County, UT",,51826,52975,53977,54906,56046,UT,58380,57875,63624,62689,69380
59,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,423.5 ,"Wasatch County, UT",,29118,30375,31890,33067,34091,UT,75112,73077,83344,85380,92136
55,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.7 ,"Wasatch County, UT",,29118,30375,31890,33067,34091,UT,75112,73077,83344,85380,92136
765,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,421.9 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
756,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,363.7 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235,UT,65425,69568,70461,75296,79505
20,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,413.0 ,"Juab County, UT",52.0,10551,11016,11293,11629,12017,UT,55201,57820,60078,65379,66056
17,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,325.2 ,"Juab County, UT",52.0,10551,11016,11293,11629,12017,UT,55201,57820,60078,65379,66056
7,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,396.2 ,"Rich County, UT",60.0,2300,2313,2395,2456,2483,UT,58645,60008,58807,60695,64583
31,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,395.1 ,"Millard County, UT",,12620,12655,12821,12987,13188,UT,52206,55656,56215,58644,59069
28,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,391.0 ,"Millard County, UT",,12620,12655,12821,12987,13188,UT,52206,55656,56215,58644,59069
48,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,317.9 ,"Sanpete County, UT",54.0,28654,29232,29921,30503,30939,UT,46929,47768,52251,52910,54648
39,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,271.7 ,"Sanpete County, UT",54.0,28654,29232,29921,30503,30939,UT,46929,47768,52251,52910,54648
6,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,304.2 ,"Wayne County, UT",57.0,2690,2671,2702,2671,2711,UT,41596,43080,43805,47175,50555
5,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,295.8 ,"Wayne County, UT",57.0,2690,2671,2702,2671,2711,UT,41596,43080,43805,47175,50555
19,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,257.5 ,"San Juan County, UT",41.0,15239,15329,15277,15358,15308,UT,39305,42747,43962,42982,49438
21,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,263.1 ,"San Juan County, UT",41.0,15239,15329,15277,15358,15308,UT,39305,42747,43962,42982,49438
29,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,592.4 ,"Grand Isle County, VT",61.0,6871,6921,6975,7110,7235,VT,68342,65601,61971,67746,68364
23,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,480.8 ,"Grand Isle County, VT",61.0,6871,6921,6975,7110,7235,VT,68342,65601,61971,67746,68364
99,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,509.1 ,"Orleans County, VT",35.4,27034,26766,26811,26859,27037,VT,42884,43107,44070,48688,48826
92,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.4 ,"Orleans County, VT",35.4,27034,26766,26811,26859,27037,VT,42884,43107,44070,48688,48826
141,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.9 ,"Franklin County, VT",61.0,48988,48963,48969,49258,49402,VT,59280,59418,60670,61129,65056
133,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.6 ,"Franklin County, VT",61.0,48988,48963,48969,49258,49402,VT,59280,59418,60670,61129,65056
206,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.1 ,"Rutland County, VT",70.0,59544,59122,59006,58596,58191,VT,51164,50569,53492,51723,51903
216,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.3 ,"Rutland County, VT",70.0,59544,59122,59006,58596,58191,VT,51164,50569,53492,51723,51903
127,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.1 ,"Bennington County, VT",61.0,36153,35911,35675,35520,35470,VT,50506,51989,52770,52510,56948
134,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,483.9 ,"Bennington County, VT",61.0,36153,35911,35675,35520,35470,VT,50506,51989,52770,52510,56948
98,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,487.5 ,"Orange County, VT",23.0,28887,28908,28964,28888,28892,VT,54552,54272,56138,62300,59758
91,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.3 ,"Orange County, VT",23.0,28887,28908,28964,28888,28892,VT,54552,54272,56138,62300,59758
180,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.0 ,"Washington County, VT",57.0,58652,58355,58253,58079,58409,VT,56333,55803,62203,61808,65879
180,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,443.7 ,"Washington County, VT",57.0,58652,58355,58253,58079,58409,VT,56333,55803,62203,61808,65879
399,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,477.8 ,"Chittenden County, VT",67.0,161293,161563,163031,163571,163774,VT,67112,67833,65851,74240,76483
420,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,433.8 ,"Chittenden County, VT",67.0,161293,161563,163031,163571,163774,VT,67112,67833,65851,74240,76483
193,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,470.4 ,"Windsor County, VT",55.0,55541,55345,55224,55204,55062,VT,53984,58123,58403,57438,61843
207,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.0 ,"Windsor County, VT",55.0,55541,55345,55224,55204,55062,VT,53984,58123,58403,57438,61843
73,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,459.8 ,"Lamoille County, VT",52.0,25240,25331,25360,25295,25362,VT,54076,56207,56965,60230,60555
72,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.9 ,"Lamoille County, VT",52.0,25240,25331,25360,25295,25362,VT,54076,56207,56965,60230,60555
95,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,452.5 ,"Caledonia County, VT",27.75,30645,30154,30141,30236,29993,VT,46403,48747,46299,50368,50942
90,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.6 ,"Caledonia County, VT",27.75,30645,30154,30141,30236,29993,VT,46403,48747,46299,50368,50942
137,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,448.2 ,"Windham County, VT",18.33333333,43246,43163,42851,42635,42222,VT,49298,47074,47827,54441,52068
146,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,448.4 ,"Windham County, VT",18.33333333,43246,43163,42851,42635,42222,VT,49298,47074,47827,54441,52068
108,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,447.3 ,"Addison County, VT",66.5,36929,36931,36900,36873,36777,VT,58408,59731,59467,68878,73574
100,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.8 ,"Addison County, VT",66.5,36929,36931,36900,36873,36777,VT,58408,59731,59467,68878,73574
24,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,442.8 ,"Essex County, VT",18.33333333,6193,6224,6184,6234,6163,VT,41764,40813,40288,43671,45796
23,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,479.8 ,"Essex County, VT",18.33333333,6193,6224,6184,6234,6163,VT,41764,40813,40288,43671,45796
50,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,806.8 ,"Richmond County, VA",61.0,8781,8758,8889,8970,9023,VA,43888,45403,48355,49399,49758
49,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,831.8 ,"Richmond County, VA",61.0,8781,8758,8889,8970,9023,VA,43888,45403,48355,49399,49758
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,720.6 ,"Highland County, VA",46.0,2196,2210,2217,2208,2190,VA,42363,42837,43939,45089,45917
9,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.8 ,"Highland County, VA",46.0,2196,2210,2217,2208,2190,VA,42363,42837,43939,45089,45917
60,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,641.0 ,"Northampton County, VA",58.0,12080,12002,11872,11761,11710,VA,37515,39348,41160,43157,45235
46,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.5 ,"Northampton County, VA",58.0,12080,12002,11872,11761,11710,VA,37515,39348,41160,43157,45235
47,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,630.0 ,"Sussex County, VA",60.0,11692,11414,11379,11241,11159,VA,39900,41790,41594,43031,45134
36,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,497.1 ,"Sussex County, VA",60.0,11692,11414,11379,11241,11159,VA,39900,41790,41594,43031,45134
48,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,621.1 ,"Greensville County, VA",42.0,11786,11500,11569,11432,11336,VA,40252,41539,47097,43533,47315
28,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.4 ,"Greensville County, VA",42.0,11786,11500,11569,11432,11336,VA,40252,41539,47097,43533,47315
49,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,604.1 ,"Essex County, VA",61.0,11096,11077,10969,10896,10953,VA,47427,50033,50112,50785,53538
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,482.7 ,"Essex County, VA",61.0,11096,11077,10969,10896,10953,VA,47427,50033,50112,50785,53538
57,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,590.4 ,"King William County, VA",56.0,16282,16405,16684,16919,17148,VA,64651,68053,69806,68724,73035
46,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.0 ,"King William County, VA",56.0,16282,16405,16684,16919,17148,VA,64651,68053,69806,68724,73035
60,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,581.5 ,"Nottoway County, VA",59.0,15606,15495,15432,15400,15232,VA,39544,40514,40911,46368,45913
47,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,455.5 ,"Nottoway County, VA",59.0,15606,15495,15432,15400,15232,VA,39544,40514,40911,46368,45913
139,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,552.4 ,"Gloucester County, VA",61.0,37010,37114,37295,37341,37348,VA,63742,64296,63902,70938,71715
125,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.5 ,"Gloucester County, VA",61.0,37010,37114,37295,37341,37348,VA,63742,64296,63902,70938,71715
27,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,551.5 ,"Surry County, VA",61.0,6671,6554,6503,6463,6422,VA,51331,51810,49064,54663,59069
23,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.1 ,"Surry County, VA",61.0,6671,6554,6503,6463,6422,VA,51331,51810,49064,54663,59069
65,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,547.8 ,"Nelson County, VA",57.0,14760,14805,14800,14862,14930,VA,49621,54188,53965,56690,55804
55,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.7 ,"Nelson County, VA",57.0,14760,14805,14800,14862,14930,VA,49621,54188,53965,56690,55804
93,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.0 ,"Goochland County, VA",60.0,22165,22485,22703,23219,23753,VA,86257,88815,100686,89331,100444
72,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.0 ,"Goochland County, VA",60.0,22165,22485,22703,23219,23753,VA,86257,88815,100686,89331,100444
62,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.7 ,"Brunswick County, VA",49.0,16845,16618,16570,16336,16231,VA,39748,39433,42569,41803,43835
53,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.2 ,"Brunswick County, VA",49.0,16845,16618,16570,16336,16231,VA,39748,39433,42569,41803,43835
64,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.1 ,"Prince Edward County, VA",59.0,23120,23020,22678,22906,22802,VA,41088,41072,43761,48450,44586
63,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,483.8 ,"Prince Edward County, VA",59.0,23120,23020,22678,22906,22802,VA,41088,41072,43761,48450,44586
72,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,520.6 ,"New Kent County, VA",53.0,20377,21009,21638,22317,23091,VA,79322,84486,89682,90858,102619
66,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,470.9 ,"New Kent County, VA",53.0,20377,21009,21638,22317,23091,VA,79322,84486,89682,90858,102619
125,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.6 ,"Mecklenburg County, VA",47.0,30922,30813,30693,30624,30587,VA,33650,45827,42275,44832,43128
118,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,472.5 ,"Mecklenburg County, VA",47.0,30922,30813,30693,30624,30587,VA,33650,45827,42275,44832,43128
126,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.3 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
118,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,458.0 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
42,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,512.2 ,"Mathews County, VA",57.0,8834,8769,8709,8792,8834,VA,56119,59439,59296,61764,69112
34,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.1 ,"Mathews County, VA",57.0,8834,8769,8709,8792,8834,VA,56119,59439,59296,61764,69112
69,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,511.3 ,"Southampton County, VA",61.0,18136,18080,17841,17713,17631,VA,48119,49595,49512,52741,62327
52,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.1 ,"Southampton County, VA",61.0,18136,18080,17841,17713,17631,VA,48119,49595,49512,52741,62327
28,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,504.8 ,"Charles City County, VA",61.0,7046,7034,7026,7000,6963,VA,51645,56907,54504,56872,56465
23,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.6 ,"Charles City County, VA",61.0,7046,7034,7026,7000,6963,VA,51645,56907,54504,56872,56465
54,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.6 ,"Lancaster County, VA",55.0,10825,10771,10725,10696,10603,VA,47098,44941,50793,52814,55072
48,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.7 ,"Lancaster County, VA",55.0,10825,10771,10725,10696,10603,VA,47098,44941,50793,52814,55072
123,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,497.0 ,"Louisa County, VA",61.0,34611,35304,35912,36784,37591,VA,57015,52671,60641,63714,64135
107,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.0 ,"Louisa County, VA",61.0,34611,35304,35912,36784,37591,VA,57015,52671,60641,63714,64135
45,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.9 ,"Lunenburg County, VA",51.0,12348,12319,12333,12215,12196,VA,38941,38313,36591,41421,44860
37,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,388.4 ,"Lunenburg County, VA",51.0,12348,12319,12333,12215,12196,VA,38941,38313,36591,41421,44860
277,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,494.9 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
240,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.1 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
810,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,494.6 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
881,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.5 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
117,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,489.9 ,"Orange County, VA",58.0,35178,35354,35870,36598,37051,VA,59482,64656,62707,63681,71691
118,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.3 ,"Orange County, VA",58.0,35178,35354,35870,36598,37051,VA,59482,64656,62707,63681,71691
85,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,487.7 ,"Caroline County, VA",43.0,29900,30099,30432,30751,30725,VA,54696,55423,62207,67335,64647
85,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.1 ,"Caroline County, VA",43.0,29900,30099,30432,30751,30725,VA,54696,55423,62207,67335,64647
25,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.2 ,"King and Queen County, VA",61.0,7085,7054,6999,7045,7025,VA,47513,52115,51055,51124,54185
22,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,396.6 ,"King and Queen County, VA",61.0,7085,7054,6999,7045,7025,VA,47513,52115,51055,51124,54185
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,485.7 ,"Bath County, VA",59.0,4460,4409,4266,4253,4147,VA,44401,47059,48753,50564,54385
20,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,575.1 ,"Bath County, VA",59.0,4460,4409,4266,4253,4147,VA,44401,47059,48753,50564,54385
42,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,484.5 ,"Amelia County, VA",59.0,12784,12801,12980,13057,13145,VA,53078,56172,54979,57280,60096
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,468.7 ,"Amelia County, VA",59.0,12784,12801,12980,13057,13145,VA,53078,56172,54979,57280,60096
852,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.0 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
853,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.1 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
57,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.4 ,"Giles County, VA",60.0,16762,16827,16754,16799,16720,VA,46727,51780,52808,50591,53111
52,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.4 ,"Giles County, VA",60.0,16762,16827,16754,16799,16720,VA,46727,51780,52808,50591,53111
136,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.1 ,"Culpeper County, VA",42.0,49551,50319,51235,51795,52605,VA,63728,67023,69318,72111,79739
124,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.7 ,"Culpeper County, VA",42.0,49551,50319,51235,51795,52605,VA,63728,67023,69318,72111,79739
83,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,481.3 ,"Dinwiddie County, VA",57.0,28148,28468,28630,28633,28544,VA,52694,54805,57284,57257,58474
75,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.0 ,"Dinwiddie County, VA",57.0,28148,28468,28630,28633,28544,VA,52694,54805,57284,57257,58474
51,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,478.3 ,"Middlesex County, VA",53.0,10686,10749,10625,10733,10582,VA,52407,49840,51534,54871,58834
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.0 ,"Middlesex County, VA",53.0,10686,10749,10625,10733,10582,VA,52407,49840,51534,54871,58834
65,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,475.4 ,"Westmoreland County, VA",59.0,17549,17649,17725,17817,18015,VA,47581,48983,50046,51414,54885
66,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.0 ,"Westmoreland County, VA",59.0,17549,17649,17725,17817,18015,VA,47581,48983,50046,51414,54885
61,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,474.7 ,"King George County, VA",60.0,25414,25947,26337,26612,26836,VA,81128,80664,86878,86619,85657
55,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,387.0 ,"King George County, VA",60.0,25414,25947,26337,26612,26836,VA,81128,80664,86878,86619,85657
302,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,474.5 ,"Hanover County, VA",,103071,104290,105674,106886,107766,VA,81900,83405,89723,91028,90824
311,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,443.5 ,"Hanover County, VA",,103071,104290,105674,106886,107766,VA,81900,83405,89723,91028,90824
99,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,471.8 ,"Prince George County, VA",,38246,37972,38006,37993,38353,VA,63320,66775,68884,68133,74518
85,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.6 ,"Prince George County, VA",,38246,37972,38006,37993,38353,VA,63320,66775,68884,68133,74518
79,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,467.8 ,"Fluvanna County, VA",59.0,26133,26187,26480,26898,27270,VA,65899,70005,71863,73463,75089
91,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,471.5 ,"Fluvanna County, VA",59.0,26133,26187,26480,26898,27270,VA,65899,70005,71863,73463,75089
40,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.7 ,"Charlotte County, VA",58.0,12179,12119,12077,11944,11880,VA,37819,38557,40864,41382,43001
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,460.2 ,"Charlotte County, VA",58.0,12179,12119,12077,11944,11880,VA,37819,38557,40864,41382,43001
248,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.9 ,"Augusta County, VA",60.0,74292,74834,75177,75535,75558,VA,56867,56784,58368,60556,63621
225,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.5 ,"Augusta County, VA",60.0,74292,74834,75177,75535,75558,VA,56867,56784,58368,60556,63621
33,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.6 ,"Cumberland County, VA",61.0,9756,9745,9828,9857,9932,VA,40958,42692,44699,46300,52005
27,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,354.8 ,"Cumberland County, VA",61.0,9756,9745,9828,9857,9932,VA,40958,42692,44699,46300,52005
100,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,458.7 ,"Amherst County, VA",60.0,31836,31887,31863,31684,31605,VA,48646,46497,48980,50580,56218
102,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.9 ,"Amherst County, VA",60.0,31836,31887,31863,31684,31605,VA,48646,46497,48980,50580,56218
109,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.4 ,"Isle of Wight County, VA",42.0,36159,36326,36571,36972,37109,VA,67480,70982,70842,72993,78749
97,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,374.4 ,"Isle of Wight County, VA",42.0,36159,36326,36571,36972,37109,VA,67480,70982,70842,72993,78749
282,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,455.8 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
307,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,428.1 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
