average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
323,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,399.9 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
3,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,87.3 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
29,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,278.3 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
20,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,222.5 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
2085,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,442.6 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
22,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,213.6 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
2063,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,447.7 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
1351,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,449.8 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
4,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,185.2 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
25,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,288.1 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
32,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,278.2 ,"Jefferson County, AL",55.42857143,660455,660343,659599,659429,658573,AL,48415,50109,50731,55013,54127
1462,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,442.5 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
9,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,115.2 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
1453,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,450.8 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
672,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,443.0 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
5,Alabama,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,113.0 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
18,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,236.1 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
11,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,130.0 ,"Mobile County, AL",57.0,414462,414945,414045,413908,413210,AL,42530,45233,45615,43598,49492
278,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.4 ,"Colbert County, AL",57.0,54417,54497,54695,55004,55241,AL,41171,46572,46100,49055,46683
277,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,444.6 ,"Colbert County, AL",57.0,54417,54497,54695,55004,55241,AL,41171,46572,46100,49055,46683
50,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,432.6 ,"Colbert County, AL",57.0,54417,54497,54695,55004,55241,AL,41171,46572,46100,49055,46683
500,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.8 ,"Marshall County, AL",58.0,94585,95113,95572,96170,96774,AL,40599,42117,42751,46233,48913
9,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,181.4 ,"Marshall County, AL",58.0,94585,95113,95572,96170,96774,AL,40599,42117,42751,46233,48913
491,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,452.2 ,"Marshall County, AL",58.0,94585,95113,95572,96170,96774,AL,40599,42117,42751,46233,48913
9,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,467.2 ,"Marshall County, AL",58.0,94585,95113,95572,96170,96774,AL,40599,42117,42751,46233,48913
13,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,218.1 ,"Marshall County, AL",58.0,94585,95113,95572,96170,96774,AL,40599,42117,42751,46233,48913
21,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.5 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923,AL,26218,25221,26703,26814,29572
20,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,442.6 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923,AL,26218,25221,26703,26814,29572
31,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,432.4 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923,AL,26218,25221,26703,26814,29572
453,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,439.2 ,"Houston County, AL",57.0,104260,104218,104378,104770,105882,AL,43568,42910,44753,47993,50138
451,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,445.1 ,"Houston County, AL",57.0,104260,104218,104378,104770,105882,AL,43568,42910,44753,47993,50138
121,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,442.4 ,"Houston County, AL",57.0,104260,104218,104378,104770,105882,AL,43568,42910,44753,47993,50138
4,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,476.6 ,"Houston County, AL",57.0,104260,104218,104378,104770,105882,AL,43568,42910,44753,47993,50138
3,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,157.0 ,"Houston County, AL",57.0,104260,104218,104378,104770,105882,AL,43568,42910,44753,47993,50138
82,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,433.2 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205,AL,42501,41426,48094,46027,48597
81,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,438.1 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205,AL,42501,41426,48094,46027,48597
32,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,525.0 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205,AL,42501,41426,48094,46027,48597
60,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,432.5 ,"Marengo County, AL",54.0,19766,19525,19396,19056,18863,AL,35389,34794,37469,37733,38838
60,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,433.5 ,"Marengo County, AL",54.0,19766,19525,19396,19056,18863,AL,35389,34794,37469,37733,38838
54,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,449.2 ,"Marengo County, AL",54.0,19766,19525,19396,19056,18863,AL,35389,34794,37469,37733,38838
70,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,428.9 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448,AL,33868,35409,36842,37365,39944
70,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,430.3 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448,AL,33868,35409,36842,37365,39944
42,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,420.6 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448,AL,33868,35409,36842,37365,39944
85,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,428.3 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910,AL,42136,43483,45480,46495,51276
84,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,429.2 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910,AL,42136,43483,45480,46495,51276
4,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,539.3 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910,AL,42136,43483,45480,46495,51276
647,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,427.1 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
4,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,147.8 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
643,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.7 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
252,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,453.4 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
5,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,210.9 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
5,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,166.4 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
88,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,426.0 ,"Fayette County, AL",58.0,16696,16563,16466,16445,16302,AL,37085,38403,39394,39254,44212
88,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,425.5 ,"Fayette County, AL",58.0,16696,16563,16466,16445,16302,AL,37085,38403,39394,39254,44212
12,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,451.6 ,"Fayette County, AL",58.0,16696,16563,16466,16445,16302,AL,37085,38403,39394,39254,44212
311,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,425.6 ,"Blount County, AL",56.0,57526,57494,57787,57771,57826,AL,50487,47213,48253,50412,52902
5,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,168.4 ,"Blount County, AL",56.0,57526,57494,57787,57771,57826,AL,50487,47213,48253,50412,52902
307,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.8 ,"Blount County, AL",56.0,57526,57494,57787,57771,57826,AL,50487,47213,48253,50412,52902
4,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,356.1 ,"Blount County, AL",56.0,57526,57494,57787,57771,57826,AL,50487,47213,48253,50412,52902
6,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,188.2 ,"Blount County, AL",56.0,57526,57494,57787,57771,57826,AL,50487,47213,48253,50412,52902
152,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.8 ,"Franklin County, AL",59.0,31515,31611,31542,31298,31362,AL,38535,37049,41025,39388,44874
3,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,181.8 ,"Franklin County, AL",59.0,31515,31611,31542,31298,31362,AL,38535,37049,41025,39388,44874
149,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,443.7 ,"Franklin County, AL",59.0,31515,31611,31542,31298,31362,AL,38535,37049,41025,39388,44874
5,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,269.0 ,"Franklin County, AL",59.0,31515,31611,31542,31298,31362,AL,38535,37049,41025,39388,44874
4,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,173.3 ,"Franklin County, AL",59.0,31515,31611,31542,31298,31362,AL,38535,37049,41025,39388,44874
442,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.2 ,"Cullman County, AL",51.0,81761,82450,82867,83418,83768,AL,39290,41543,45925,45796,50897
440,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,429.7 ,"Cullman County, AL",51.0,81761,82450,82867,83418,83768,AL,39290,41543,45925,45796,50897
219,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.1 ,"Coffee County, AL",60.0,50963,51202,51853,51950,52342,AL,46858,48632,51998,55122,57299
5,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,338.8 ,"Coffee County, AL",60.0,50963,51202,51853,51950,52342,AL,46858,48632,51998,55122,57299
215,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,429.1 ,"Coffee County, AL",60.0,50963,51202,51853,51950,52342,AL,46858,48632,51998,55122,57299
40,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,408.3 ,"Coffee County, AL",60.0,50963,51202,51853,51950,52342,AL,46858,48632,51998,55122,57299
6,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,382.8 ,"Coffee County, AL",60.0,50963,51202,51853,51950,52342,AL,46858,48632,51998,55122,57299
66,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.1 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326,AL,42658,37575,44249,44424,48864
66,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.3 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326,AL,42658,37575,44249,44424,48864
24,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,458.4 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326,AL,42658,37575,44249,44424,48864
473,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,417.1 ,"Lauderdale County, AL",58.0,92459,92425,92564,92604,92729,AL,43008,44124,46646,48707,48188
472,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,420.7 ,"Lauderdale County, AL",58.0,92459,92425,92564,92604,92729,AL,43008,44124,46646,48707,48188
46,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,466.2 ,"Lauderdale County, AL",58.0,92459,92425,92564,92604,92729,AL,43008,44124,46646,48707,48188
17,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,414.2 ,"Bullock County, AL",61.0,10400,10389,10176,10174,10101,AL,28251,34278,29113,29267,31906
17,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,422.0 ,"Bullock County, AL",61.0,10400,10389,10176,10174,10101,AL,28251,34278,29113,29267,31906
43,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,521.3 ,"Bullock County, AL",61.0,10400,10389,10176,10174,10101,AL,28251,34278,29113,29267,31906
109,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,411.1 ,"Randolph County, AL",61.0,22594,22504,22687,22727,22722,AL,37333,40283,41112,40546,42922
108,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,414.5 ,"Randolph County, AL",61.0,22594,22504,22687,22727,22722,AL,37333,40283,41112,40546,42922
20,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,396.7 ,"Randolph County, AL",61.0,22594,22504,22687,22727,22722,AL,37333,40283,41112,40546,42922
881,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.6 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
16,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,298.2 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
865,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,414.3 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
89,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,443.1 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
9,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,223.4 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
19,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,314.6 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
49,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.3 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589,AL,35089,32691,36711,39907,39808
49,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.2 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589,AL,35089,32691,36711,39907,39808
39,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,497.5 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589,AL,35089,32691,36711,39907,39808
137,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,406.4 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629,AL,36497,38644,38562,41156,40827
137,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,411.4 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629,AL,36497,38644,38562,41156,40827
197,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,403.8 ,"Chilton County, AL",57.0,43700,43866,44120,44163,44428,AL,42767,44188,46405,47547,49692
4,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,498.4 ,"Chilton County, AL",57.0,43700,43866,44120,44163,44428,AL,42767,44188,46405,47547,49692
193,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,407.5 ,"Chilton County, AL",57.0,43700,43866,44120,44163,44428,AL,42767,44188,46405,47547,49692
19,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,417.8 ,"Chilton County, AL",57.0,43700,43866,44120,44163,44428,AL,42767,44188,46405,47547,49692
4,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,487.1 ,"Chilton County, AL",57.0,43700,43866,44120,44163,44428,AL,42767,44188,46405,47547,49692
73,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,395.4 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733,AL,35163,36639,36432,39556,40005
72,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,395.7 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733,AL,35163,36639,36432,39556,40005
46,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,437.9 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733,AL,35163,36639,36432,39556,40005
332,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,390.6 ,"DeKalb County, AL",50.0,71087,71104,71437,71407,71513,AL,37305,37128,39906,39491,44277
9,Alabama,All Cancer Sites,  White Hispanic,All Sexes,All Ages,258.8 ,"DeKalb County, AL",50.0,71087,71104,71437,71407,71513,AL,37305,37128,39906,39491,44277
323,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,396.6 ,"DeKalb County, AL",50.0,71087,71104,71437,71407,71513,AL,37305,37128,39906,39491,44277
5,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,387.7 ,"DeKalb County, AL",50.0,71087,71104,71437,71407,71513,AL,37305,37128,39906,39491,44277
11,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,331.1 ,"DeKalb County, AL",50.0,71087,71104,71437,71407,71513,AL,37305,37128,39906,39491,44277
144,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,382.9 ,"Cherokee County, AL",56.0,25732,25768,25805,26014,26196,AL,39144,41456,44842,42132,45982
144,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,383.4 ,"Cherokee County, AL",56.0,25732,25768,25805,26014,26196,AL,39144,41456,44842,42132,45982
6,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,354.4 ,"Cherokee County, AL",56.0,25732,25768,25805,26014,26196,AL,39144,41456,44842,42132,45982
413,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,373.5 ,"Lee County, AL",55.0,156954,159168,161440,163656,164542,AL,46442,47749,51372,48937,54160
411,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,379.2 ,"Lee County, AL",55.0,156954,159168,161440,163656,164542,AL,46442,47749,51372,48937,54160
132,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,412.9 ,"Lee County, AL",55.0,156954,159168,161440,163656,164542,AL,46442,47749,51372,48937,54160
13,Alabama,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,392.7 ,"Lee County, AL",55.0,156954,159168,161440,163656,164542,AL,46442,47749,51372,48937,54160
4,Alabama,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,139.2 ,"Lee County, AL",55.0,156954,159168,161440,163656,164542,AL,46442,47749,51372,48937,54160
35,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,363.5 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651,AL,35470,35381,34905,34724,40745
35,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,365.6 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651,AL,35470,35381,34905,34724,40745
41,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,384.1 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651,AL,35470,35381,34905,34724,40745
41,Alabama,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,338.1 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663,AL,36078,36441,42442,42423,42024
41,Alabama,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,343.1 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663,AL,36078,36441,42442,42423,42024
18,Alabama,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,402.6 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663,AL,36078,36441,42442,42423,42024
1516,Arizona,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,424.0 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
105,Arizona,All Cancer Sites,  White Hispanic,All Sexes,All Ages,370.9 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
1411,Arizona,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,431.7 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
13,Arizona,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,375.2 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
18,Arizona,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,264.5 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
11,Arizona,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,230.3 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
108,Arizona,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,357.0 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
1642,Arizona,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,404.0 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099,AZ,47220,49824,49860,48758,54242
