average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
97,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,624.8 ,"Jackson County, IN",0.0,43875,43997,43955,44068,44231,IN,45504,51871,48789,55518,59472
30,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.7 ,"Jackson County, IN",0.0,43875,43997,43955,44068,44231,IN,45504,51871,48789,55518,59472
71,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,037.3 ","Jackson County, IN",0.0,43875,43997,43955,44068,44231,IN,45504,51871,48789,55518,59472
3,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.9 ,"Steuben County, IN",,34469,34329,34384,34487,34594,IN,53191,54071,55184,58295,59444
79,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.6 ,"Steuben County, IN",,34469,34329,34384,34487,34594,IN,53191,54071,55184,58295,59444
22,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.6 ,"Steuben County, IN",,34469,34329,34384,34487,34594,IN,53191,54071,55184,58295,59444
60,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,955.2 ,"Steuben County, IN",,34469,34329,34384,34487,34594,IN,53191,54071,55184,58295,59444
20,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.7 ,"Elkhart County, IN",0.0,202995,203642,204194,205617,206341,IN,50117,54582,58781,59251,55782
341,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,528.2 ,"Elkhart County, IN",0.0,202995,203642,204194,205617,206341,IN,50117,54582,58781,59251,55782
103,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.9 ,"Elkhart County, IN",0.0,202995,203642,204194,205617,206341,IN,50117,54582,58781,59251,55782
258,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,900.5 ,"Elkhart County, IN",0.0,202995,203642,204194,205617,206341,IN,50117,54582,58781,59251,55782
4,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.6 ,"DeKalb County, IN",,42496,42652,42806,43208,43475,,,,,,
89,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,598.9 ,"DeKalb County, IN",,42496,42652,42806,43208,43475,,,,,,
29,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.1 ,"DeKalb County, IN",,42496,42652,42806,43208,43475,,,,,,
64,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,989.8 ,"DeKalb County, IN",,42496,42652,42806,43208,43475,,,,,,
4,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
103,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,623.2 ,"Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
31,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
77,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,064.7 ","Shelby County, IN",,44341,44229,44367,44522,44729,IN,54639,53019,61327,57193,59798
7,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.2 ,"Kosciusko County, IN",57.0,78547,78732,79026,79416,79456,IN,54147,56010,62666,57367,64677
147,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,533.6 ,"Kosciusko County, IN",57.0,78547,78732,79026,79416,79456,IN,54147,56010,62666,57367,64677
43,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.8 ,"Kosciusko County, IN",57.0,78547,78732,79026,79416,79456,IN,54147,56010,62666,57367,64677
111,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.7 ,"Kosciusko County, IN",57.0,78547,78732,79026,79416,79456,IN,54147,56010,62666,57367,64677
7,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.2 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
150,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,562.9 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
49,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.0 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
109,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,950.9 ,"Floyd County, IN",61.0,76505,76734,77006,77834,78522,IN,57367,58703,61009,64992,64614
4,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.1 ,"Dearborn County, IN",,49455,49436,49564,49482,49458,IN,64093,63876,65005,66502,71351
110,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.7 ,"Dearborn County, IN",,49455,49436,49564,49482,49458,IN,64093,63876,65005,66502,71351
35,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Dearborn County, IN",,49455,49436,49564,49482,49458,IN,64093,63876,65005,66502,71351
79,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,991.1 ,"Dearborn County, IN",,49455,49436,49564,49482,49458,IN,64093,63876,65005,66502,71351
15,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
269,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,567.4 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
80,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.1 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
203,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.4 ,"Johnson County, IN",60.0,148962,151540,153820,156093,158167,IN,68256,67215,70690,69880,74427
7,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 ,"Morgan County, IN",,69559,69633,69793,70137,70489,IN,58376,60482,61068,66151,63414
149,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,599.5 ,"Morgan County, IN",,69559,69633,69793,70137,70489,IN,58376,60482,61068,66151,63414
48,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.2 ,"Morgan County, IN",,69559,69633,69793,70137,70489,IN,58376,60482,61068,66151,63414
107,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,014.7 ","Morgan County, IN",,69559,69633,69793,70137,70489,IN,58376,60482,61068,66151,63414
6,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.7 ,"Warrick County, IN",,61522,62005,62401,62474,62998,IN,66461,65809,75727,75534,79644
116,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,510.6 ,"Warrick County, IN",,61522,62005,62401,62474,62998,IN,66461,65809,75727,75534,79644
33,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.4 ,"Warrick County, IN",,61522,62005,62401,62474,62998,IN,66461,65809,75727,75534,79644
89,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,886.8 ,"Warrick County, IN",,61522,62005,62401,62474,62998,IN,66461,65809,75727,75534,79644
7,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.5 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
142,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,552.2 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
43,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.0 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
107,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,951.4 ,"Hancock County, IN",,72413,73765,74998,76478,78168,IN,70277,70655,73294,73831,77905
4,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.3 ,"Marshall County, IN",58.0,46733,46586,46433,46296,46258,IN,49714,53767,53387,55766,53695
91,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,516.6 ,"Marshall County, IN",58.0,46733,46586,46433,46296,46258,IN,49714,53767,53387,55766,53695
25,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.2 ,"Marshall County, IN",58.0,46733,46586,46433,46296,46258,IN,49714,53767,53387,55766,53695
70,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,891.9 ,"Marshall County, IN",58.0,46733,46586,46433,46296,46258,IN,49714,53767,53387,55766,53695
3,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,"Dubois County, IN",,42317,42450,42538,42674,42736,IN,57336,62852,63033,62126,63869
77,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,485.8 ,"Dubois County, IN",,42317,42450,42538,42674,42736,IN,57336,62852,63033,62126,63869
20,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.1 ,"Dubois County, IN",,42317,42450,42538,42674,42736,IN,57336,62852,63033,62126,63869
61,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,871.4 ,"Dubois County, IN",,42317,42450,42538,42674,42736,IN,57336,62852,63033,62126,63869
15,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.8 ,"Hendricks County, IN",,157776,160376,163622,166908,170311,IN,73478,78464,75647,80834,85827
253,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,530.2 ,"Hendricks County, IN",,157776,160376,163622,166908,170311,IN,73478,78464,75647,80834,85827
76,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.3 ,"Hendricks County, IN",,157776,160376,163622,166908,170311,IN,73478,78464,75647,80834,85827
192,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.5 ,"Hendricks County, IN",,157776,160376,163622,166908,170311,IN,73478,78464,75647,80834,85827
10,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,"Clark County, IN",76.0,114819,115588,116545,117280,118302,IN,51614,51837,52746,56774,59441
233,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,597.9 ,"Clark County, IN",76.0,114819,115588,116545,117280,118302,IN,51614,51837,52746,56774,59441
70,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.5 ,"Clark County, IN",76.0,114819,115588,116545,117280,118302,IN,51614,51837,52746,56774,59441
173,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,027.2 ","Clark County, IN",76.0,114819,115588,116545,117280,118302,IN,51614,51837,52746,56774,59441
6,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 ,"Boone County, IN",,63033,64192,65723,66930,67843,IN,75163,80634,82670,85876,84137
107,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,566.5 ,"Boone County, IN",,63033,64192,65723,66930,67843,IN,75163,80634,82670,85876,84137
31,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.3 ,"Boone County, IN",,63033,64192,65723,66930,67843,IN,75163,80634,82670,85876,84137
82,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,021.5 ","Boone County, IN",,63033,64192,65723,66930,67843,IN,75163,80634,82670,85876,84137
13,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.0 ,"Tippecanoe County, IN",47.0,186723,190292,191199,193817,195732,IN,50170,51385,52858,52269,51228
240,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,508.2 ,"Tippecanoe County, IN",47.0,186723,190292,191199,193817,195732,IN,50170,51385,52858,52269,51228
76,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.1 ,"Tippecanoe County, IN",47.0,186723,190292,191199,193817,195732,IN,50170,51385,52858,52269,51228
176,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,853.2 ,"Tippecanoe County, IN",47.0,186723,190292,191199,193817,195732,IN,50170,51385,52858,52269,51228
6,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.5 ,"Bartholomew County, IN",57.0,81458,82231,82213,82722,83779,IN,55580,59765,61943,63067,71181
146,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,518.7 ,"Bartholomew County, IN",57.0,81458,82231,82213,82722,83779,IN,55580,59765,61943,63067,71181
41,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.2 ,"Bartholomew County, IN",57.0,81458,82231,82213,82722,83779,IN,55580,59765,61943,63067,71181
112,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,886.5 ,"Bartholomew County, IN",57.0,81458,82231,82213,82722,83779,IN,55580,59765,61943,63067,71181
9,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,"Monroe County, IN",64.0,144247,145757,146638,147230,148431,IN,45341,44442,49180,48883,53113
196,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.5 ,"Monroe County, IN",64.0,144247,145757,146638,147230,148431,IN,45341,44442,49180,48883,53113
59,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.8 ,"Monroe County, IN",64.0,144247,145757,146638,147230,148431,IN,45341,44442,49180,48883,53113
147,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,830.8 ,"Monroe County, IN",64.0,144247,145757,146638,147230,148431,IN,45341,44442,49180,48883,53113
23,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.3 ,"Hamilton County, IN",,308428,315902,322933,330311,338011,IN,91844,92406,95080,101740,107710
359,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,428.6 ,"Hamilton County, IN",,308428,315902,322933,330311,338011,IN,91844,92406,95080,101740,107710
107,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,31.9 ,"Hamilton County, IN",,308428,315902,322933,330311,338011,IN,91844,92406,95080,101740,107710
275,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,775.8 ,"Hamilton County, IN",,308428,315902,322933,330311,338011,IN,91844,92406,95080,101740,107710
52,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,747.2 ,"Fountain County, IN",60.0,16537,16457,16419,16390,16346,IN,51108,43571,50817,53493,55337
13,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.1 ,"Fountain County, IN",60.0,16537,16457,16419,16390,16346,IN,51108,43571,50817,53493,55337
40,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,247.8 ","Fountain County, IN",60.0,16537,16457,16419,16390,16346,IN,51108,43571,50817,53493,55337
46,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,716.4 ,"Vermillion County, IN",65.0,15593,15593,15503,15510,15498,IN,44376,51425,46330,49287,50723
14,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.7 ,"Vermillion County, IN",65.0,15593,15593,15503,15510,15498,IN,44376,51425,46330,49287,50723
35,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,187.6 ","Vermillion County, IN",65.0,15593,15593,15503,15510,15498,IN,44376,51425,46330,49287,50723
55,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,697.9 ,"Orange County, IN",59.0,19634,19473,19423,19548,19646,IN,40918,41077,43061,44968,47931
19,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.2 ,"Orange County, IN",59.0,19634,19473,19423,19548,19646,IN,40918,41077,43061,44968,47931
39,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,109.5 ","Orange County, IN",59.0,19634,19473,19423,19548,19646,IN,40918,41077,43061,44968,47931
68,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,688.1 ,"Clay County, IN",55.0,26395,26210,26167,26175,26225,IN,48947,50185,50746,52699,54349
18,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.6 ,"Clay County, IN",55.0,26395,26210,26167,26175,26225,IN,48947,50185,50746,52699,54349
53,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,196.9 ","Clay County, IN",55.0,26395,26210,26167,26175,26225,IN,48947,50185,50746,52699,54349
35,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,674.8 ,"Pulaski County, IN",61.0,12804,12618,12529,12492,12353,IN,47455,47243,50022,49730,52432
11,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.9 ,"Pulaski County, IN",61.0,12804,12618,12529,12492,12353,IN,47455,47243,50022,49730,52432
26,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,100.6 ","Pulaski County, IN",61.0,12804,12618,12529,12492,12353,IN,47455,47243,50022,49730,52432
60,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,667.9 ,"Starke County, IN",53.0,22860,23019,22935,22951,22995,IN,48106,46602,46940,49972,54001
20,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.0 ,"Starke County, IN",53.0,22860,23019,22935,22951,22995,IN,48106,46602,46940,49972,54001
41,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,039.5 ","Starke County, IN",53.0,22860,23019,22935,22951,22995,IN,48106,46602,46940,49972,54001
19,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,651.6 ,"Union County, IN",58.5,7185,7139,7159,7029,7054,IN,45050,46862,48206,50300,53866
5,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.6 ,"Union County, IN",58.5,7185,7139,7159,7029,7054,IN,45050,46862,48206,50300,53866
14,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,084.3 ","Union County, IN",58.5,7185,7139,7159,7029,7054,IN,45050,46862,48206,50300,53866
26,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,647.9 ,"Switzerland County, IN",52.0,10614,10641,10686,10731,10751,IN,46344,45337,47478,47713,52482
8,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.6 ,"Switzerland County, IN",52.0,10614,10641,10686,10731,10751,IN,46344,45337,47478,47713,52482
20,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,116.0 ","Switzerland County, IN",52.0,10614,10641,10686,10731,10751,IN,46344,45337,47478,47713,52482
34,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,646.7 ,"Blackford County, IN",56.0,12242,12115,12028,11924,11758,IN,39611,42588,42636,45161,46811
8,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.6 ,"Blackford County, IN",56.0,12242,12115,12028,11924,11758,IN,39611,42588,42636,45161,46811
27,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,115.1 ","Blackford County, IN",56.0,12242,12115,12028,11924,11758,IN,39611,42588,42636,45161,46811
27,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,644.6 ,"Martin County, IN",57.0,10216,10190,10181,10219,10255,IN,47717,51008,50203,55444,56735
6,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.2 ,"Martin County, IN",57.0,10216,10190,10181,10219,10255,IN,47717,51008,50203,55444,56735
21,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,115.2 ","Martin County, IN",57.0,10216,10190,10181,10219,10255,IN,47717,51008,50203,55444,56735
33,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,625.8 ,"Pike County, IN",54.0,12407,12391,12315,12388,12389,IN,47324,49578,49844,54265,52378
12,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.6 ,"Pike County, IN",54.0,12407,12391,12315,12388,12389,IN,47324,49578,49844,54265,52378
