County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000"
Nueces County  6,773,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,424.5 
Motley County  6,5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,423.4 
Winkler County  6,15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,421.3 
Nacogdoches County  6,133,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,419.7 
Bexar County  6,3510,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,419.5 
Glasscock County  6,3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,419.0 
Comanche County  6,42,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,418.6 
Uvalde County  6,60,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.8 
Cameron County  6,786,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.7 
Kerr County  6,177,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.4 
Midland County  6,287,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.4 
Dallam County  6,13,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,416.0 
Ward County  6,24,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,414.5 
Jim Hogg County  6,11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,414.3 
Somervell County  6,24,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,412.3 
Fayette County  6,82,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,411.5 
Edwards County  6,6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,410.8 
Llano County  6,87,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,409.6 
Eastland County  6,53,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,409.3 
Medina County  6,120,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,407.7 
Hamilton County  6,26,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,407.7 
Comal County  6,345,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,406.3 
Frio County  6,35,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,405.8 
Fort Bend County  6,1313,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,405.4 
Bandera County  6,80,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,404.9 
Tyler County  6,64,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,403.5 
Hale County  6,67,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,402.5 
Zavala County  6,23,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.4 
Upton County  6,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.1 
Bee County  6,64,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.0 
Lipscomb County  6,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,399.9 
Cochran County  6,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,398.7 
Willacy County  6,41,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,397.7 
Parmer County  6,20,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,397.5 
Brooks County  6,17,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,392.6 
Gonzales County  6,48,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,391.5 
Atascosa County  6,102,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,390.7 
Garza County  6,12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,390.7 
Moore County  6,35,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,387.9 
Live Oak County  6,34,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,385.6 
San Saba County  6,17,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,384.1 
Fisher County  6,12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,380.3 
Bailey County  6,14,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,378.6 
Dimmit County  6,20,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,377.2 
Carson County  6,16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,374.2 
Crane County  6,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,372.9 
Zapata County  6,24,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,372.7 
Hidalgo County  6,1223,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,371.1 
Reeves County  6,27,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,365.0 
Cottle County  6,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,364.8 
Webb County  6,338,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,362.5 
Shackelford County  6,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,361.2 
Crosby County  6,13,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,359.7 
Pecos County  6,31,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,358.6 
Jack County  6,19,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,357.8 
Brewster County  6,25,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,357.3 
Ochiltree County  6,16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,351.6 
Culberson County  6,5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,345.7 
Hemphill County  6,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,344.9 
Andrews County  6,25,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,339.0 
Crockett County  6,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,338.2 
La Salle County  6,12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,336.9 
Briscoe County  6,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,333.1 
Dickens County  6,5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,329.7 
Real County  6,11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,320.5 
Schleicher County  6,6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,314.7 
Sherman County  6,5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,305.8 
Oldham County  6,3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,305.4 
Hudspeth County  6,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,302.6 
Menard County  6,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,299.5 
Castro County  6,13,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,296.1 
Presidio County  6,15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,291.2 
Concho County  6,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,286.8 
Kinney County  6,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,267.1 
Mason County  6,9,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,263.7 
Jeff Davis County  6,6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,258.6 
Polk County  6,170,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,536.6 
Delta County  6,19,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,502.4 
Lampasas County  6,69,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,482.0 
Foard County  6,4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.8 
Gregg County  6,355,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.1 
Stonewall County  6,5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,475.8 
Crosby County  6,17,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,469.8 
Mitchell County  6,22,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,467.1 
Houston County  6,71,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,461.5 
Hutchinson County  6,60,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,459.3 
Fannin County  6,101,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.3 
Jasper County  6,106,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.3 
Lamar County  6,155,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,448.8 
Cherokee County  6,144,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,448.2 
Wilbarger County  6,36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.0 
Bee County  6,66,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,446.4 
Bell County  6,711,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.6 
Wichita County  6,333,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.4 
Rains County  6,39,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.6 
Kleberg County  6,68,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.4 
Nolan County  6,43,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,441.1 
Parker County  6,346,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.7 
Hall County  6,10,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,438.7 
Ward County  6,28,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.9 
Henderson County  6,264,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.3 
Hill County  6,109,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.0 
Stephens County  6,28,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.4 
Dawson County  6,31,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.2 
Kaufman County  6,274,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.7 
Johnson County  6,406,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.9 
Hamilton County  6,29,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.4 
Coryell County  6,150,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.0 
Milam County  6,75,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.7 
Burleson County  6,55,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,428.6 
Orange County  6,223,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,426.5 
Trinity County  6,51,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.4 
McCulloch County  6,25,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.2 
DeWitt County  6,57,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.2 
Williamson County  6,1150,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,421.8 
Jackson County  6,37,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.9 
Limestone County  6,68,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.6 
Hopkins County  6,97,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.0 
Starr County  6,127,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.9 
Clay County  6,31,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.1 
Sabine County  6,39,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.2 
Wise County  6,159,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.9 
Eastland County  6,57,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.2 
Hood County  6,191,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.9 
Armstrong County  6,5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.9 
Tom Green County  6,287,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.1 
Knox County  6,11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.7 
Hardin County  6,148,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.1 
Upshur County  6,114,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.3 
Smith County  6,585,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.3 
Grayson County  6,355,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.9 
Taylor County  6,320,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.8 
Rusk County  6,134,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.7 
Marion County  6,35,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.4 
Victoria County  6,226,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.3 
Ellis County  6,376,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.4 
Moore County  6,40,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.4 
Lee County  6,46,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.0 
Van Zandt County  6,160,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.4 
Ector County  6,291,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.2 
Cass County  6,91,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.7 
Liberty County  6,185,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.7 
Palo Pinto County  6,80,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,406.8 
Grimes County  6,67,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.2 
Potter County  6,248,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.1 
Aransas County  6,84,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.6 
Bastrop County  6,193,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.6 
Tarrant County  6,4169,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.5 
McLennan County  6,569,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.5 
Montague County  6,59,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.0 
Walker County  6,128,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.9 
Harrison County  6,166,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.1 
Winkler County  6,15,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.7 
Guadalupe County  6,349,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.4 
San Patricio County  6,152,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.5 
Chambers County  6,81,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.4 
Wharton County  6,107,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.4 
Haskell County  6,16,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.1 
Dallas County  6,5090,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.0 
Gray County  6,51,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.8 
Matagorda County  6,91,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,397.4 
Kerr County  6,171,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,397.2 
Wheeler County  6,14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.7 
Panola County  6,64,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.4 
Hunt County  6,227,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.0 
Cooke County  6,104,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,394.6 
Madison County  6,29,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,393.6 
Young County  6,50,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.6 
Anderson County  6,119,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.1 
Randall County  6,303,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,391.3 
Blanco County  6,35,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.6 
Dallam County  6,13,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,390.0 
Hays County  6,371,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.9 
Morris County  6,36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.7 
Runnels County  6,29,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.6 
Angelina County  6,211,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.6 
